colour	y	x	group	tooltip	showSelected1
#FFA500	48.578026100992	1.7092486767776	8	Yvelines (78)	Dept. en IDF
#FFA500	48.584999462088	1.701983609829	8	Yvelines (78)	Dept. en IDF
#FFA500	48.606851120102	1.7178604312421	8	Yvelines (78)	Dept. en IDF
#FFA500	48.614392276576	1.7148984609516	8	Yvelines (78)	Dept. en IDF
#FFA500	48.611536250362	1.689422105099	8	Yvelines (78)	Dept. en IDF
#FFA500	48.618488989615	1.6793591385148	8	Yvelines (78)	Dept. en IDF
#FFA500	48.613704063337	1.6662229993646	8	Yvelines (78)	Dept. en IDF
#FFA500	48.622053121145	1.656339110342	8	Yvelines (78)	Dept. en IDF
#FFA500	48.627645882726	1.6582325680054	8	Yvelines (78)	Dept. en IDF
#FFA500	48.63227092599	1.6495606586096	8	Yvelines (78)	Dept. en IDF
#FFA500	48.638125076138	1.6515719070139	8	Yvelines (78)	Dept. en IDF
#FFA500	48.643389970225	1.64099001993	8	Yvelines (78)	Dept. en IDF
#FFA500	48.651291198129	1.6431906740267	8	Yvelines (78)	Dept. en IDF
#FFA500	48.648875085504	1.6298476379809	8	Yvelines (78)	Dept. en IDF
#FFA500	48.652789464959	1.6156160327829	8	Yvelines (78)	Dept. en IDF
#FFA500	48.663765432374	1.6024917313048	8	Yvelines (78)	Dept. en IDF
#FFA500	48.678762670696	1.6058633277913	8	Yvelines (78)	Dept. en IDF
#FFA500	48.689473861848	1.611774872468	8	Yvelines (78)	Dept. en IDF
#FFA500	48.696368116243	1.5823151457709	8	Yvelines (78)	Dept. en IDF
#FFA500	48.701811808781	1.5795403954022	8	Yvelines (78)	Dept. en IDF
#FFA500	48.709310708948	1.5948810579854	8	Yvelines (78)	Dept. en IDF
#FFA500	48.712468154974	1.5895382120501	8	Yvelines (78)	Dept. en IDF
#FFA500	48.735942039093	1.617804540369	8	Yvelines (78)	Dept. en IDF
#FFA500	48.748091646614	1.6264035004424	8	Yvelines (78)	Dept. en IDF
#FFA500	48.760486506237	1.6026875153092	8	Yvelines (78)	Dept. en IDF
#FFA500	48.763296867942	1.5849045861802	8	Yvelines (78)	Dept. en IDF
#FFA500	48.77360593191	1.5875973267999	8	Yvelines (78)	Dept. en IDF
#FFA500	48.777559499888	1.5803992974877	8	Yvelines (78)	Dept. en IDF
#FFA500	48.790504096814	1.5756742997058	8	Yvelines (78)	Dept. en IDF
#FFA500	48.807168828475	1.5834240899801	8	Yvelines (78)	Dept. en IDF
#FFA500	48.814866973865	1.5912058811372	8	Yvelines (78)	Dept. en IDF
#FFA500	48.832130726577	1.5837280523171	8	Yvelines (78)	Dept. en IDF
#FFA500	48.834218536506	1.5941817842602	8	Yvelines (78)	Dept. en IDF
#FFA500	48.839707334891	1.5951919881928	8	Yvelines (78)	Dept. en IDF
#FFA500	48.844358116549	1.5772727483959	8	Yvelines (78)	Dept. en IDF
#FFA500	48.854999853184	1.5815974879282	8	Yvelines (78)	Dept. en IDF
#FFA500	48.860864409827	1.5780393102494	8	Yvelines (78)	Dept. en IDF
#FFA500	48.866183647932	1.5666395741734	8	Yvelines (78)	Dept. en IDF
#FFA500	48.865075717505	1.5552126063723	8	Yvelines (78)	Dept. en IDF
#FFA500	48.872431616391	1.5462328761118	8	Yvelines (78)	Dept. en IDF
#FFA500	48.882055273516	1.5595079054893	8	Yvelines (78)	Dept. en IDF
#FFA500	48.891575743208	1.5572530066459	8	Yvelines (78)	Dept. en IDF
#FFA500	48.906685854091	1.5385235335514	8	Yvelines (78)	Dept. en IDF
#FFA500	48.91547990669	1.5417973746939	8	Yvelines (78)	Dept. en IDF
#FFA500	48.921794692396	1.5386177797921	8	Yvelines (78)	Dept. en IDF
#FFA500	48.924752145617	1.5241021875366	8	Yvelines (78)	Dept. en IDF
#FFA500	48.922585369837	1.5128954188837	8	Yvelines (78)	Dept. en IDF
#FFA500	48.936627464834	1.5090139983632	8	Yvelines (78)	Dept. en IDF
#FFA500	48.941051842112	1.5015266013113	8	Yvelines (78)	Dept. en IDF
#FFA500	48.952678048634	1.5010590902862	8	Yvelines (78)	Dept. en IDF
#FFA500	48.969344788938	1.4966058957223	8	Yvelines (78)	Dept. en IDF
#FFA500	48.976406187821	1.5155485568584	8	Yvelines (78)	Dept. en IDF
#FFA500	48.98376724437	1.5079088220123	8	Yvelines (78)	Dept. en IDF
#FFA500	48.979551284823	1.497416022081	8	Yvelines (78)	Dept. en IDF
#FFA500	48.978791319268	1.4770931932159	8	Yvelines (78)	Dept. en IDF
#FFA500	48.975306435494	1.4706099672547	8	Yvelines (78)	Dept. en IDF
#FFA500	48.986433838647	1.4609202371105	8	Yvelines (78)	Dept. en IDF
#FFA500	48.998884682872	1.4787512905862	8	Yvelines (78)	Dept. en IDF
#FFA500	49.018490972378	1.4721822976397	8	Yvelines (78)	Dept. en IDF
#FFA500	49.026294572016	1.4577570076778	8	Yvelines (78)	Dept. en IDF
#FFA500	49.03483279821	1.4579533584639	8	Yvelines (78)	Dept. en IDF
#FFA500	49.04518889808	1.4474286969633	8	Yvelines (78)	Dept. en IDF
#FFA500	49.053509472828	1.4472851104304	8	Yvelines (78)	Dept. en IDF
#FFA500	49.062739598254	1.4608012364168	8	Yvelines (78)	Dept. en IDF
#FFA500	49.0515451317	1.4848766880401	8	Yvelines (78)	Dept. en IDF
#FFA500	49.059098256736	1.5032944474047	8	Yvelines (78)	Dept. en IDF
#FFA500	49.074136193201	1.5116006058281	8	Yvelines (78)	Dept. en IDF
#FFA500	49.068546693163	1.5217716034178	8	Yvelines (78)	Dept. en IDF
#FFA500	49.072557881924	1.5494725491086	8	Yvelines (78)	Dept. en IDF
#FFA500	49.069620586462	1.5570743762242	8	Yvelines (78)	Dept. en IDF
#FFA500	49.078437534581	1.5747375500157	8	Yvelines (78)	Dept. en IDF
#FFA500	49.08303659502	1.6044866350314	8	Yvelines (78)	Dept. en IDF
#FFA500	49.077894185227	1.608798807603	8	Yvelines (78)	Dept. en IDF
#FFA500	49.071448021972	1.6141564760593	8	Yvelines (78)	Dept. en IDF
#FFA500	49.078286632616	1.6292577222733	8	Yvelines (78)	Dept. en IDF
#FFA500	49.081251769387	1.6429103427093	8	Yvelines (78)	Dept. en IDF
#FFA500	49.081089987836	1.6602322098294	8	Yvelines (78)	Dept. en IDF
#FFA500	49.078154769223	1.6736890350523	8	Yvelines (78)	Dept. en IDF
#FFA500	49.065962446366	1.6971091015472	8	Yvelines (78)	Dept. en IDF
#FFA500	49.056327234914	1.6949167927313	8	Yvelines (78)	Dept. en IDF
#FFA500	49.04903025476	1.7171010524139	8	Yvelines (78)	Dept. en IDF
#FFA500	49.044974719281	1.7234517354795	8	Yvelines (78)	Dept. en IDF
#FFA500	49.048684595888	1.7356433379106	8	Yvelines (78)	Dept. en IDF
#FFA500	49.048223015203	1.7511782974558	8	Yvelines (78)	Dept. en IDF
#FFA500	49.05410421169	1.7502240292765	8	Yvelines (78)	Dept. en IDF
#FFA500	49.063324634192	1.7596223758831	8	Yvelines (78)	Dept. en IDF
#FFA500	49.05658172354	1.7777603243167	8	Yvelines (78)	Dept. en IDF
#FFA500	49.058508218145	1.7941625055309	8	Yvelines (78)	Dept. en IDF
#FFA500	49.064555011994	1.7998422239972	8	Yvelines (78)	Dept. en IDF
#FFA500	49.072232211602	1.7965480580586	8	Yvelines (78)	Dept. en IDF
#FFA500	49.076360256056	1.8239435408566	8	Yvelines (78)	Dept. en IDF
